Function,CPU Time: Total,CPU Time: Self,Module,Function (Full),Source File,Start Address
"facebook::velox::bits::forEachBit<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1})#2}>(unsigned long const*, int, int, bool, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1})::{lambda(int)#1}::operator()",0.227947,0.0199995,libBOSSVeloxEngine.so,"facebook::velox::bits::forEachBit<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1})#2}>(unsigned long const*, int, int, bool, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1})::{lambda(int)#1}::operator()(int) const",BitUtil.h,0x434ea60
"facebook::velox::bits::forEachBit<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1})#2}>",0.263945,0,libBOSSVeloxEngine.so,"facebook::velox::bits::forEachBit<facebook::velox::exec::CastExpr::applyToSelectedNoThrowLocal<facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}>(void, facebook::velox::exec::EvalCtx&, facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1}&&)::{lambda(facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1})#2}>(unsigned long const*, int, int, bool, facebook::velox::exec::CastExpr::applyCastPrimitives<(facebook::velox::TypeKind)4, (facebook::velox::TypeKind)3>(void, facebook::velox::SelectivityVector const&, facebook::velox::exec::EvalCtx&, facebook::velox::BaseVector const&, std::shared_ptr<facebook::velox::BaseVector>&)::{lambda(int)#1})",BitUtil.h,0x434e7c0
facebook::velox::BIGINT,0.00800075,0,libBOSSVeloxEngine.so,facebook::velox::BIGINT(void),Type.cpp,0x45f8fe0
facebook::velox::BaseVector::~BaseVector,0.140002,0.128002,libBOSSVeloxEngine.so,facebook::velox::BaseVector::~BaseVector(void),BaseVector.h,0x1ded930
facebook::velox::BaseVector::wrappedVector,0.0119967,0.0119967,libBOSSVeloxEngine.so,facebook::velox::BaseVector::wrappedVector(void) const,BaseVector.h,0x1dd72c0
facebook::velox::BaseVector::wrapInDictionary,0.168004,0.0879951,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::wrapInDictionary(boost::intrusive_ptr<facebook::velox::Buffer>, boost::intrusive_ptr<facebook::velox::Buffer>, int, std::shared_ptr<facebook::velox::BaseVector>)",BaseVector.cpp,0x44f84c0
facebook::velox::BaseVector::sliceNulls,0.0879945,0.0399982,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::sliceNulls(int, int) const",BaseVector.h,0x1de5d90
facebook::velox::BaseVector::sliceBuffer,0.164006,0,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::sliceBuffer(facebook::velox::Type const&, boost::intrusive_ptr<facebook::velox::Buffer> const&, int, int, facebook::velox::memory::MemoryPool*)",BaseVector.cpp,0x4505f50
facebook::velox::BaseVector::reuseNulls,0.0159996,0,libBOSSVeloxEngine.so,facebook::velox::BaseVector::reuseNulls(void),BaseVector.cpp,0x4505b80
facebook::velox::BaseVector::prepareForReuse,0.0319973,0.00799848,libBOSSVeloxEngine.so,facebook::velox::BaseVector::prepareForReuse(void),BaseVector.cpp,0x4505e80
facebook::velox::BaseVector::prepareForReuse,0.0759838,0.00800033,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::prepareForReuse(std::shared_ptr<facebook::velox::BaseVector>&, int)",BaseVector.cpp,0x45059f0
facebook::velox::BaseVector::loadedVectorShared,0.0200105,0.0200105,libBOSSVeloxEngine.so,facebook::velox::BaseVector::loadedVectorShared(std::shared_ptr<facebook::velox::BaseVector> const&),BaseVector.cpp,0x4503300
facebook::velox::BaseVector::flattenVector,0.00799873,0.00799873,libBOSSVeloxEngine.so,facebook::velox::BaseVector::flattenVector(std::shared_ptr<facebook::velox::BaseVector>&),BaseVector.cpp,0x4505870
facebook::velox::BaseVector::estimateFlatSize,0.13999,0.115995,libBOSSVeloxEngine.so,facebook::velox::BaseVector::estimateFlatSize(void) const,BaseVector.cpp,0x4505730
facebook::velox::BaseVector::ensureWritable,1.96794,0.07598,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::ensureWritable(facebook::velox::SelectivityVector const&, std::shared_ptr<facebook::velox::Type const> const&, facebook::velox::memory::MemoryPool*, std::shared_ptr<facebook::velox::BaseVector>&, facebook::velox::VectorPool*)",BaseVector.cpp,0x4502c30
facebook::velox::BaseVector::ensureNullsCapacity,0.159997,0,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::ensureNullsCapacity(int, bool)",BaseVector.cpp,0x44f8180
"facebook::velox::BaseVector::ensureBuffer<int, int>",0.420008,0,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::ensureBuffer<int, int>(int, facebook::velox::memory::MemoryPool*, boost::intrusive_ptr<facebook::velox::Buffer>*, int**)",BaseVector.h,0x4008650
"facebook::velox::BaseVector::createInternal(std::shared_ptr<facebook::velox::Type const> const&, int, facebook::velox::memory::MemoryPool*)::$_3::operator()",0.935977,0.0679965,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::createInternal(std::shared_ptr<facebook::velox::Type const> const&, int, facebook::velox::memory::MemoryPool*)::$_3::operator()(void) const",BaseVector.cpp,0x44fec90
facebook::velox::BaseVector::createInternal,0.935977,0,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::createInternal(std::shared_ptr<facebook::velox::Type const> const&, int, facebook::velox::memory::MemoryPool*)",BaseVector.cpp,0x44fdd40
facebook::velox::BaseVector::create<facebook::velox::BaseVector>,0.543997,0.0439991,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::create<facebook::velox::BaseVector>(std::shared_ptr<facebook::velox::Type const> const&, int, facebook::velox::memory::MemoryPool*)",BaseVector.h,0x1f63700
facebook::velox::BaseVector::BaseVector,0.0199998,0.0199998,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::BaseVector(facebook::velox::memory::MemoryPool*, std::shared_ptr<facebook::velox::Type const>, facebook::velox::VectorEncoding::Simple, boost::intrusive_ptr<facebook::velox::Buffer>, unsigned long, std::optional<int>, std::optional<int>, std::optional<int>, std::optional<int>)",BaseVector.cpp,0x44f7fc0
facebook::velox::BaseVector::addNulls,0.0679976,0,libBOSSVeloxEngine.so,"facebook::velox::BaseVector::addNulls(unsigned long const*, facebook::velox::SelectivityVector const&)",BaseVector.cpp,0x4501410
facebook::velox::AlignedBuffer::reallocate<int>,0.420008,0.224007,libBOSSVeloxEngine.so,"facebook::velox::AlignedBuffer::reallocate<int>(boost::intrusive_ptr<facebook::velox::Buffer>*, unsigned long, std::optional<int> const&)",Buffer.h,0x1df0570
facebook::velox::AlignedBuffer::reallocate<double>,0.0799969,0,libBOSSVeloxEngine.so,"facebook::velox::AlignedBuffer::reallocate<double>(boost::intrusive_ptr<facebook::velox::Buffer>*, unsigned long, std::optional<double> const&)",Buffer.h,0x1e262e0
facebook::velox::AlignedBuffer::freeToPool,0.0079996,0.0079996,libBOSSVeloxEngine.so,facebook::velox::AlignedBuffer::freeToPool(void),Buffer.h,0x1ddd060
facebook::velox::AlignedBuffer::allocate<long>,0.411982,0,libBOSSVeloxEngine.so,"facebook::velox::AlignedBuffer::allocate<long>(unsigned long, facebook::velox::memory::MemoryPool*, std::optional<long> const&)",Buffer.h,0x1e0b730
facebook::velox::AlignedBuffer::allocate<int>,0.28801,0.0199962,libBOSSVeloxEngine.so,"facebook::velox::AlignedBuffer::allocate<int>(unsigned long, facebook::velox::memory::MemoryPool*, std::optional<int> const&)",Buffer.h,0x1df0a50
facebook::velox::AlignedBuffer::allocate<double>,0.199989,0,libBOSSVeloxEngine.so,"facebook::velox::AlignedBuffer::allocate<double>(unsigned long, facebook::velox::memory::MemoryPool*, std::optional<double> const&)",Buffer.h,0x1e267c0
facebook::velox::AlignedBuffer::allocate<char>,0.240014,0.0400042,libBOSSVeloxEngine.so,"facebook::velox::AlignedBuffer::allocate<char>(unsigned long, facebook::velox::memory::MemoryPool*, std::optional<char> const&)",Buffer.h,0x1de7c50
facebook::velox::aggregate::prestosql::(anonymous namespace)::CountAggregate::addRawInput,0.134015,0.134015,libBOSSVeloxEngine.so,"facebook::velox::aggregate::prestosql::(anonymous namespace)::CountAggregate::addRawInput(char**, facebook::velox::SelectivityVector const&, std::vector<std::shared_ptr<facebook::velox::BaseVector>, std::allocator<std::shared_ptr<facebook::velox::BaseVector>>> const&, bool)",CountAggregate.cpp,0x26d7f10
facebook::velox::(anonymous namespace)::sliceBufferZeroCopy,0.152007,0.152007,libBOSSVeloxEngine.so,"facebook::velox::(anonymous namespace)::sliceBufferZeroCopy(unsigned long, bool, boost::intrusive_ptr<facebook::velox::Buffer> const&, int, int)",BaseVector.cpp,0x45060a0
evaluate,664.464,0,libBOSSWisentDeserialiserEngine.so,evaluate,BOSSWisentDeserialiserEngine.cpp,0x41e10
evaluate,29.8207,0,libBOSSDictionaryEncoderEngine.so,evaluate,BOSSDictionaryEncoderEngine.cpp,0xffd50
evaluate,626.175,0,libBOSSRemoteBinaryLoaderEngine.so,evaluate,BOSSRemoteBinaryLoaderEngine.cpp,0x25c90
evaluate,9.16371,0,libBOSSVeloxEngine.so,evaluate,BOSSVeloxEngine.cpp,0x1da9d50
evaluate,703.657,0,libBOSSLazyLoadingCoordinatorEngine.so,evaluate,BOSSLazyLoadingCoordinatorEngine.cpp,0x20d30
enginePtr,0.02,0,libBOSSVeloxEngine.so,enginePtr(bool),BOSSVeloxEngine.cpp,0x1da9de0
elf_load_nolibelf_section,0.0754874,0,libdwarf.so,elf_load_nolibelf_section,[Unknown],0x19c50
dwarf_tag,0.0159981,0.0159981,libdwarf.so,dwarf_tag,[Unknown],0x45470
dwarf_siblingof_b,0.00799986,0.00799986,libdwarf.so,dwarf_siblingof_b,[Unknown],0x12e00
dwarf_offdie_b,1.292,0.112004,libdwarf.so,dwarf_offdie_b,[Unknown],0x13200
dwarf_object_init_b,0.397963,0,libdwarf.so,dwarf_object_init_b,[Unknown],0x2d9a0
dwarf_next_cu_header_d,0.0419903,0,libdwarf.so,dwarf_next_cu_header_d,[Unknown],0x12cb0
dwarf_lowpc,0.215979,0.00799931,libdwarf.so,dwarf_lowpc,[Unknown],0x47c70
dwarf_load_rnglists,0.01,0,libdwarf.so,dwarf_load_rnglists,[Unknown],0x49200
dwarf_load_loclists,0.01,0,libdwarf.so,dwarf_load_loclists,[Unknown],0x37fa0
dwarf_init_path_dl,0.437957,0,libdwarf.so,dwarf_init_path_dl,[Unknown],0x2c1b0
dwarf_init_path,0.437957,0,libdwarf.so,dwarf_init_path,[Unknown],0x2c6b0
dwarf_highpc_b,0.423963,0.071988,libdwarf.so,dwarf_highpc_b,[Unknown],0x47910
dwarf_global_formref,0.283988,0,libdwarf.so,dwarf_global_formref,[Unknown],0x1c9d0
dwarf_get_form_class,0.0319945,0.0319945,libdwarf.so,dwarf_get_form_class,[Unknown],0x46110
dwarf_formstring,0.46595,0.0359978,libdwarf.so,dwarf_formstring,[Unknown],0x1ec40
dwarf_die_text,3.53677,0.227964,libdwarf.so,dwarf_die_text,[Unknown],0x47200
dwarf_decode_leb128,0.272008,0.272008,libdwarf.so,dwarf_decode_leb128,[Unknown],0x2e240
dwarf_dealloc,1.2039,0.187982,libdwarf.so,dwarf_dealloc,[Unknown],0xbeb0
dwarf_child,1.69443,0.163983,libdwarf.so,dwarf_child,[Unknown],0x12e40
dwarf_attr,3.2812,0.18798,libdwarf.so,dwarf_attr,[Unknown],0x47020
duckdb_libpgquery::allocate_new,0.01,0.01,libBOSSVeloxEngine.so,"duckdb_libpgquery::allocate_new(duckdb_libpgquery::pg_parser_state_str*, unsigned long)",pg_functions.cpp,0x59b6cb0
duckdb::PostgresParser::Parse,0.01,0,libBOSSVeloxEngine.so,"duckdb::PostgresParser::Parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)",postgres_parser.cpp,0x59b6950
duckdb::Parser::ParseQuery,0.01,0,libBOSSVeloxEngine.so,"duckdb::Parser::ParseQuery(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char>> const&)",parser.cpp,0x4761540
DeallocateSubprogramsList,0.079996,0.079996,libpindwarf.so,DeallocateSubprogramsList,[Unknown],0x3c50
BOSSEvaluate,703.677,0,libBOSS.so,BOSSEvaluate,BOSS.cpp,0x48310
"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#7}::operator()[abi:cxx11]",0.16,0.14,libBOSSWisentDeserialiserEngine.so,"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#7}::operator()[abi:cxx11](void) const",Serialization.hpp,0x61a70
"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#6}::operator()",0.748033,0.748033,libBOSSWisentDeserialiserEngine.so,"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#6}::operator()(void) const",Serialization.hpp,0x61760
"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#4}::operator()",1.70399,1.70399,libBOSSWisentDeserialiserEngine.so,"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#4}::operator()(void) const",Serialization.hpp,0x61150
"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#3}::operator()",0.612057,0.612057,libBOSSWisentDeserialiserEngine.so,"boss::serialization::SerializedExpression<(void* (*)(unsigned long))0, (void* (*)(void*, unsigned long))0, (void (*)(void*))0>::LazilyDeserializedExpression::getCurrentExpressionAsSpan[abi:cxx11](void) const::{lambda()#3}::operator()(void) const",Serialization.hpp,0x60e40
